Date,Year,Month,DayName,YearMonth,YearQuarter,YearWeek,WorkingDay,DaysFromNow,WeeksFromNow,MonthsFromNow,QuartersFromNow,YearsFromNow
2020-12-31 00:00:00.000,2020,Dec,​​Thu,2020 Dec,2020Q4,202053,Y,-1148,-164,-38,-13,-4
2021-01-07 00:00:00.000,2021,​​​​​​​​​​​Jan,​​Thu,2021 ​​​​​​​​​​​Jan,2021Q1,202102,Y,-1141,-163,-37,-12,-3
2021-01-14 00:00:00.000,2021,​​​​​​​​​​​Jan,​​Thu,2021 ​​​​​​​​​​​Jan,2021Q1,202103,Y,-1134,-162,-37,-12,-3
2021-01-21 00:00:00.000,2021,​​​​​​​​​​​Jan,​​Thu,2021 ​​​​​​​​​​​Jan,2021Q1,202104,Y,-1127,-161,-37,-12,-3
2021-01-28 00:00:00.000,2021,​​​​​​​​​​​Jan,​​Thu,2021 ​​​​​​​​​​​Jan,2021Q1,202105,Y,-1120,-160,-37,-12,-3
2021-02-04 00:00:00.000,2021,​​​​​​​​​​Feb,​​Thu,2021 ​​​​​​​​​​Feb,2021Q1,202106,Y,-1113,-159,-36,-12,-3
2021-02-11 00:00:00.000,2021,​​​​​​​​​​Feb,​​Thu,2021 ​​​​​​​​​​Feb,2021Q1,202107,Y,-1106,-158,-36,-12,-3
2021-02-18 00:00:00.000,2021,​​​​​​​​​​Feb,​​Thu,2021 ​​​​​​​​​​Feb,2021Q1,202108,Y,-1099,-157,-36,-12,-3
2021-02-25 00:00:00.000,2021,​​​​​​​​​​Feb,​​Thu,2021 ​​​​​​​​​​Feb,2021Q1,202109,Y,-1092,-156,-36,-12,-3
2021-03-04 00:00:00.000,2021,​​​​​​​​​Mar,​​Thu,2021 ​​​​​​​​​Mar,2021Q1,202110,Y,-1085,-155,-35,-12,-3
2021-03-11 00:00:00.000,2021,​​​​​​​​​Mar,​​Thu,2021 ​​​​​​​​​Mar,2021Q1,202111,Y,-1078,-154,-35,-12,-3
2021-03-18 00:00:00.000,2021,​​​​​​​​​Mar,​​Thu,2021 ​​​​​​​​​Mar,2021Q1,202112,Y,-1071,-153,-35,-12,-3
2021-03-25 00:00:00.000,2021,​​​​​​​​​Mar,​​Thu,2021 ​​​​​​​​​Mar,2021Q1,202113,Y,-1064,-152,-35,-12,-3
2021-04-01 00:00:00.000,2021,​​​​​​​​Apr,​​Thu,2021 ​​​​​​​​Apr,2021Q2,202114,Y,-1057,-151,-34,-11,-3
2021-04-08 00:00:00.000,2021,​​​​​​​​Apr,​​Thu,2021 ​​​​​​​​Apr,2021Q2,202115,Y,-1050,-150,-34,-11,-3
2021-04-15 00:00:00.000,2021,​​​​​​​​Apr,​​Thu,2021 ​​​​​​​​Apr,2021Q2,202116,Y,-1043,-149,-34,-11,-3
2021-04-22 00:00:00.000,2021,​​​​​​​​Apr,​​Thu,2021 ​​​​​​​​Apr,2021Q2,202117,Y,-1036,-148,-34,-11,-3
2021-04-29 00:00:00.000,2021,​​​​​​​​Apr,​​Thu,2021 ​​​​​​​​Apr,2021Q2,202118,Y,-1029,-147,-34,-11,-3
2021-05-06 00:00:00.000,2021,​​​​​​​May,​​Thu,2021 ​​​​​​​May,2021Q2,202119,Y,-1022,-146,-33,-11,-3
2021-05-13 00:00:00.000,2021,​​​​​​​May,​​Thu,2021 ​​​​​​​May,2021Q2,202120,Y,-1015,-145,-33,-11,-3
2021-05-20 00:00:00.000,2021,​​​​​​​May,​​Thu,2021 ​​​​​​​May,2021Q2,202121,Y,-1008,-144,-33,-11,-3
2021-05-27 00:00:00.000,2021,​​​​​​​May,​​Thu,2021 ​​​​​​​May,2021Q2,202122,Y,-1001,-143,-33,-11,-3
2021-06-03 00:00:00.000,2021,​​​​​​Jun,​​Thu,2021 ​​​​​​Jun,2021Q2,202123,Y,-994,-142,-32,-11,-3
2021-06-10 00:00:00.000,2021,​​​​​​Jun,​​Thu,2021 ​​​​​​Jun,2021Q2,202124,Y,-987,-141,-32,-11,-3
2021-06-17 00:00:00.000,2021,​​​​​​Jun,​​Thu,2021 ​​​​​​Jun,2021Q2,202125,Y,-980,-140,-32,-11,-3
2021-06-24 00:00:00.000,2021,​​​​​​Jun,​​Thu,2021 ​​​​​​Jun,2021Q2,202126,Y,-973,-139,-32,-11,-3
2021-07-01 00:00:00.000,2021,​​​​​Jul,​​Thu,2021 ​​​​​Jul,2021Q3,202127,Y,-966,-138,-31,-10,-3
2021-07-08 00:00:00.000,2021,​​​​​Jul,​​Thu,2021 ​​​​​Jul,2021Q3,202128,Y,-959,-137,-31,-10,-3
2021-07-15 00:00:00.000,2021,​​​​​Jul,​​Thu,2021 ​​​​​Jul,2021Q3,202129,Y,-952,-136,-31,-10,-3
2021-07-22 00:00:00.000,2021,​​​​​Jul,​​Thu,2021 ​​​​​Jul,2021Q3,202130,Y,-945,-135,-31,-10,-3
2021-07-29 00:00:00.000,2021,​​​​​Jul,​​Thu,2021 ​​​​​Jul,2021Q3,202131,Y,-938,-134,-31,-10,-3
2021-08-05 00:00:00.000,2021,​​​​Aug,​​Thu,2021 ​​​​Aug,2021Q3,202132,Y,-931,-133,-30,-10,-3
2021-08-12 00:00:00.000,2021,​​​​Aug,​​Thu,2021 ​​​​Aug,2021Q3,202133,Y,-924,-132,-30,-10,-3
2021-08-19 00:00:00.000,2021,​​​​Aug,​​Thu,2021 ​​​​Aug,2021Q3,202134,Y,-917,-131,-30,-10,-3
2021-08-26 00:00:00.000,2021,​​​​Aug,​​Thu,2021 ​​​​Aug,2021Q3,202135,Y,-910,-130,-30,-10,-3
2021-09-02 00:00:00.000,2021,​​​Sep,​​Thu,2021 ​​​Sep,2021Q3,202136,Y,-903,-129,-29,-10,-3
2021-09-09 00:00:00.000,2021,​​​Sep,​​Thu,2021 ​​​Sep,2021Q3,202137,Y,-896,-128,-29,-10,-3
2021-09-16 00:00:00.000,2021,​​​Sep,​​Thu,2021 ​​​Sep,2021Q3,202138,Y,-889,-127,-29,-10,-3
2021-09-23 00:00:00.000,2021,​​​Sep,​​Thu,2021 ​​​Sep,2021Q3,202139,Y,-882,-126,-29,-10,-3
2021-09-30 00:00:00.000,2021,​​​Sep,​​Thu,2021 ​​​Sep,2021Q3,202140,Y,-875,-125,-29,-10,-3
2021-10-07 00:00:00.000,2021,​​Oct,​​Thu,2021 ​​Oct,2021Q4,202141,Y,-868,-124,-28,-9,-3
2021-10-14 00:00:00.000,2021,​​Oct,​​Thu,2021 ​​Oct,2021Q4,202142,Y,-861,-123,-28,-9,-3
2021-10-21 00:00:00.000,2021,​​Oct,​​Thu,2021 ​​Oct,2021Q4,202143,Y,-854,-122,-28,-9,-3
2021-10-28 00:00:00.000,2021,​​Oct,​​Thu,2021 ​​Oct,2021Q4,202144,Y,-847,-121,-28,-9,-3
2021-11-04 00:00:00.000,2021,​Nov,​​Thu,2021 ​Nov,2021Q4,202145,Y,-840,-120,-27,-9,-3
2021-11-11 00:00:00.000,2021,​Nov,​​Thu,2021 ​Nov,2021Q4,202146,Y,-833,-119,-27,-9,-3
2021-11-18 00:00:00.000,2021,​Nov,​​Thu,2021 ​Nov,2021Q4,202147,Y,-826,-118,-27,-9,-3
2021-11-25 00:00:00.000,2021,​Nov,​​Thu,2021 ​Nov,2021Q4,202148,Y,-819,-117,-27,-9,-3
2021-12-02 00:00:00.000,2021,Dec,​​Thu,2021 Dec,2021Q4,202149,Y,-812,-116,-26,-9,-3
2021-12-09 00:00:00.000,2021,Dec,​​Thu,2021 Dec,2021Q4,202150,Y,-805,-115,-26,-9,-3
2021-12-16 00:00:00.000,2021,Dec,​​Thu,2021 Dec,2021Q4,202151,Y,-798,-114,-26,-9,-3
2021-12-23 00:00:00.000,2021,Dec,​​Thu,2021 Dec,2021Q4,202152,Y,-791,-113,-26,-9,-3
2021-12-30 00:00:00.000,2021,Dec,​​Thu,2021 Dec,2021Q4,202153,Y,-784,-112,-26,-9,-3
2022-01-06 00:00:00.000,2022,​​​​​​​​​​​Jan,​​Thu,2022 ​​​​​​​​​​​Jan,2022Q1,202202,Y,-777,-111,-25,-8,-2
2022-01-13 00:00:00.000,2022,​​​​​​​​​​​Jan,​​Thu,2022 ​​​​​​​​​​​Jan,2022Q1,202203,Y,-770,-110,-25,-8,-2
2022-01-20 00:00:00.000,2022,​​​​​​​​​​​Jan,​​Thu,2022 ​​​​​​​​​​​Jan,2022Q1,202204,Y,-763,-109,-25,-8,-2
2022-01-27 00:00:00.000,2022,​​​​​​​​​​​Jan,​​Thu,2022 ​​​​​​​​​​​Jan,2022Q1,202205,Y,-756,-108,-25,-8,-2
2022-02-03 00:00:00.000,2022,​​​​​​​​​​Feb,​​Thu,2022 ​​​​​​​​​​Feb,2022Q1,202206,Y,-749,-107,-24,-8,-2
2022-02-10 00:00:00.000,2022,​​​​​​​​​​Feb,​​Thu,2022 ​​​​​​​​​​Feb,2022Q1,202207,Y,-742,-106,-24,-8,-2
2022-02-17 00:00:00.000,2022,​​​​​​​​​​Feb,​​Thu,2022 ​​​​​​​​​​Feb,2022Q1,202208,Y,-735,-105,-24,-8,-2
2022-02-24 00:00:00.000,2022,​​​​​​​​​​Feb,​​Thu,2022 ​​​​​​​​​​Feb,2022Q1,202209,Y,-728,-104,-24,-8,-2
2022-03-03 00:00:00.000,2022,​​​​​​​​​Mar,​​Thu,2022 ​​​​​​​​​Mar,2022Q1,202210,Y,-721,-103,-23,-8,-2
2022-03-10 00:00:00.000,2022,​​​​​​​​​Mar,​​Thu,2022 ​​​​​​​​​Mar,2022Q1,202211,Y,-714,-102,-23,-8,-2
2022-03-17 00:00:00.000,2022,​​​​​​​​​Mar,​​Thu,2022 ​​​​​​​​​Mar,2022Q1,202212,Y,-707,-101,-23,-8,-2
2022-03-24 00:00:00.000,2022,​​​​​​​​​Mar,​​Thu,2022 ​​​​​​​​​Mar,2022Q1,202213,Y,-700,-100,-23,-8,-2
2022-03-31 00:00:00.000,2022,​​​​​​​​​Mar,​​Thu,2022 ​​​​​​​​​Mar,2022Q1,202214,Y,-693,-99,-23,-8,-2
2022-04-07 00:00:00.000,2022,​​​​​​​​Apr,​​Thu,2022 ​​​​​​​​Apr,2022Q2,202215,Y,-686,-98,-22,-7,-2
2022-04-14 00:00:00.000,2022,​​​​​​​​Apr,​​Thu,2022 ​​​​​​​​Apr,2022Q2,202216,Y,-679,-97,-22,-7,-2
2022-04-21 00:00:00.000,2022,​​​​​​​​Apr,​​Thu,2022 ​​​​​​​​Apr,2022Q2,202217,Y,-672,-96,-22,-7,-2
2022-04-28 00:00:00.000,2022,​​​​​​​​Apr,​​Thu,2022 ​​​​​​​​Apr,2022Q2,202218,Y,-665,-95,-22,-7,-2
2022-05-05 00:00:00.000,2022,​​​​​​​May,​​Thu,2022 ​​​​​​​May,2022Q2,202219,Y,-658,-94,-21,-7,-2
2022-05-12 00:00:00.000,2022,​​​​​​​May,​​Thu,2022 ​​​​​​​May,2022Q2,202220,Y,-651,-93,-21,-7,-2
2022-05-19 00:00:00.000,2022,​​​​​​​May,​​Thu,2022 ​​​​​​​May,2022Q2,202221,Y,-644,-92,-21,-7,-2
2022-05-26 00:00:00.000,2022,​​​​​​​May,​​Thu,2022 ​​​​​​​May,2022Q2,202222,Y,-637,-91,-21,-7,-2
2022-06-02 00:00:00.000,2022,​​​​​​Jun,​​Thu,2022 ​​​​​​Jun,2022Q2,202223,Y,-630,-90,-20,-7,-2
2022-06-09 00:00:00.000,2022,​​​​​​Jun,​​Thu,2022 ​​​​​​Jun,2022Q2,202224,Y,-623,-89,-20,-7,-2
2022-06-16 00:00:00.000,2022,​​​​​​Jun,​​Thu,2022 ​​​​​​Jun,2022Q2,202225,Y,-616,-88,-20,-7,-2
2022-06-23 00:00:00.000,2022,​​​​​​Jun,​​Thu,2022 ​​​​​​Jun,2022Q2,202226,Y,-609,-87,-20,-7,-2
2022-06-30 00:00:00.000,2022,​​​​​​Jun,​​Thu,2022 ​​​​​​Jun,2022Q2,202227,Y,-602,-86,-20,-7,-2
2022-07-07 00:00:00.000,2022,​​​​​Jul,​​Thu,2022 ​​​​​Jul,2022Q3,202228,Y,-595,-85,-19,-6,-2
2022-07-14 00:00:00.000,2022,​​​​​Jul,​​Thu,2022 ​​​​​Jul,2022Q3,202229,Y,-588,-84,-19,-6,-2
2022-07-21 00:00:00.000,2022,​​​​​Jul,​​Thu,2022 ​​​​​Jul,2022Q3,202230,Y,-581,-83,-19,-6,-2
2022-07-28 00:00:00.000,2022,​​​​​Jul,​​Thu,2022 ​​​​​Jul,2022Q3,202231,Y,-574,-82,-19,-6,-2
2022-08-04 00:00:00.000,2022,​​​​Aug,​​Thu,2022 ​​​​Aug,2022Q3,202232,Y,-567,-81,-18,-6,-2
2022-08-11 00:00:00.000,2022,​​​​Aug,​​Thu,2022 ​​​​Aug,2022Q3,202233,Y,-560,-80,-18,-6,-2
2022-08-18 00:00:00.000,2022,​​​​Aug,​​Thu,2022 ​​​​Aug,2022Q3,202234,Y,-553,-79,-18,-6,-2
2022-08-25 00:00:00.000,2022,​​​​Aug,​​Thu,2022 ​​​​Aug,2022Q3,202235,Y,-546,-78,-18,-6,-2
2022-09-01 00:00:00.000,2022,​​​Sep,​​Thu,2022 ​​​Sep,2022Q3,202236,Y,-539,-77,-17,-6,-2
2022-09-08 00:00:00.000,2022,​​​Sep,​​Thu,2022 ​​​Sep,2022Q3,202237,Y,-532,-76,-17,-6,-2
2022-09-15 00:00:00.000,2022,​​​Sep,​​Thu,2022 ​​​Sep,2022Q3,202238,Y,-525,-75,-17,-6,-2
2022-09-22 00:00:00.000,2022,​​​Sep,​​Thu,2022 ​​​Sep,2022Q3,202239,Y,-518,-74,-17,-6,-2
2022-09-29 00:00:00.000,2022,​​​Sep,​​Thu,2022 ​​​Sep,2022Q3,202240,Y,-511,-73,-17,-6,-2
2022-10-06 00:00:00.000,2022,​​Oct,​​Thu,2022 ​​Oct,2022Q4,202241,Y,-504,-72,-16,-5,-2
2022-10-13 00:00:00.000,2022,​​Oct,​​Thu,2022 ​​Oct,2022Q4,202242,Y,-497,-71,-16,-5,-2
2022-10-20 00:00:00.000,2022,​​Oct,​​Thu,2022 ​​Oct,2022Q4,202243,Y,-490,-70,-16,-5,-2
2022-10-27 00:00:00.000,2022,​​Oct,​​Thu,2022 ​​Oct,2022Q4,202244,Y,-483,-69,-16,-5,-2
2022-11-03 00:00:00.000,2022,​Nov,​​Thu,2022 ​Nov,2022Q4,202245,Y,-476,-68,-15,-5,-2
2022-11-10 00:00:00.000,2022,​Nov,​​Thu,2022 ​Nov,2022Q4,202246,Y,-469,-67,-15,-5,-2
2022-11-17 00:00:00.000,2022,​Nov,​​Thu,2022 ​Nov,2022Q4,202247,Y,-462,-66,-15,-5,-2
2022-11-24 00:00:00.000,2022,​Nov,​​Thu,2022 ​Nov,2022Q4,202248,Y,-455,-65,-15,-5,-2
2022-12-01 00:00:00.000,2022,Dec,​​Thu,2022 Dec,2022Q4,202249,Y,-448,-64,-14,-5,-2
2022-12-08 00:00:00.000,2022,Dec,​​Thu,2022 Dec,2022Q4,202250,Y,-441,-63,-14,-5,-2
2022-12-15 00:00:00.000,2022,Dec,​​Thu,2022 Dec,2022Q4,202251,Y,-434,-62,-14,-5,-2
2022-12-22 00:00:00.000,2022,Dec,​​Thu,2022 Dec,2022Q4,202252,Y,-427,-61,-14,-5,-2
2022-12-29 00:00:00.000,2022,Dec,​​Thu,2022 Dec,2022Q4,202253,Y,-420,-60,-14,-5,-2
2023-01-05 00:00:00.000,2023,​​​​​​​​​​​Jan,​​Thu,2023 ​​​​​​​​​​​Jan,2023Q1,202301,Y,-413,-59,-13,-4,-1
2023-01-12 00:00:00.000,2023,​​​​​​​​​​​Jan,​​Thu,2023 ​​​​​​​​​​​Jan,2023Q1,202302,Y,-406,-58,-13,-4,-1
2023-01-19 00:00:00.000,2023,​​​​​​​​​​​Jan,​​Thu,2023 ​​​​​​​​​​​Jan,2023Q1,202303,Y,-399,-57,-13,-4,-1
2023-01-26 00:00:00.000,2023,​​​​​​​​​​​Jan,​​Thu,2023 ​​​​​​​​​​​Jan,2023Q1,202304,Y,-392,-56,-13,-4,-1
2023-02-02 00:00:00.000,2023,​​​​​​​​​​Feb,​​Thu,2023 ​​​​​​​​​​Feb,2023Q1,202305,Y,-385,-55,-12,-4,-1
2023-02-09 00:00:00.000,2023,​​​​​​​​​​Feb,​​Thu,2023 ​​​​​​​​​​Feb,2023Q1,202306,Y,-378,-54,-12,-4,-1
2023-02-16 00:00:00.000,2023,​​​​​​​​​​Feb,​​Thu,2023 ​​​​​​​​​​Feb,2023Q1,202307,Y,-371,-53,-12,-4,-1
2023-02-23 00:00:00.000,2023,​​​​​​​​​​Feb,​​Thu,2023 ​​​​​​​​​​Feb,2023Q1,202308,Y,-364,-52,-12,-4,-1
2023-03-02 00:00:00.000,2023,​​​​​​​​​Mar,​​Thu,2023 ​​​​​​​​​Mar,2023Q1,202309,Y,-357,-51,-11,-4,-1
2023-03-09 00:00:00.000,2023,​​​​​​​​​Mar,​​Thu,2023 ​​​​​​​​​Mar,2023Q1,202310,Y,-350,-50,-11,-4,-1
2023-03-16 00:00:00.000,2023,​​​​​​​​​Mar,​​Thu,2023 ​​​​​​​​​Mar,2023Q1,202311,Y,-343,-49,-11,-4,-1
2023-03-23 00:00:00.000,2023,​​​​​​​​​Mar,​​Thu,2023 ​​​​​​​​​Mar,2023Q1,202312,Y,-336,-48,-11,-4,-1
2023-03-30 00:00:00.000,2023,​​​​​​​​​Mar,​​Thu,2023 ​​​​​​​​​Mar,2023Q1,202313,Y,-329,-47,-11,-4,-1
2023-04-06 00:00:00.000,2023,​​​​​​​​Apr,​​Thu,2023 ​​​​​​​​Apr,2023Q2,202314,Y,-322,-46,-10,-3,-1
2023-04-13 00:00:00.000,2023,​​​​​​​​Apr,​​Thu,2023 ​​​​​​​​Apr,2023Q2,202315,Y,-315,-45,-10,-3,-1
2023-04-20 00:00:00.000,2023,​​​​​​​​Apr,​​Thu,2023 ​​​​​​​​Apr,2023Q2,202316,Y,-308,-44,-10,-3,-1
2023-04-27 00:00:00.000,2023,​​​​​​​​Apr,​​Thu,2023 ​​​​​​​​Apr,2023Q2,202317,Y,-301,-43,-10,-3,-1
2023-05-04 00:00:00.000,2023,​​​​​​​May,​​Thu,2023 ​​​​​​​May,2023Q2,202318,Y,-294,-42,-9,-3,-1
2023-05-11 00:00:00.000,2023,​​​​​​​May,​​Thu,2023 ​​​​​​​May,2023Q2,202319,Y,-287,-41,-9,-3,-1
2023-05-18 00:00:00.000,2023,​​​​​​​May,​​Thu,2023 ​​​​​​​May,2023Q2,202320,Y,-280,-40,-9,-3,-1
2023-05-25 00:00:00.000,2023,​​​​​​​May,​​Thu,2023 ​​​​​​​May,2023Q2,202321,Y,-273,-39,-9,-3,-1
2023-06-01 00:00:00.000,2023,​​​​​​Jun,​​Thu,2023 ​​​​​​Jun,2023Q2,202322,Y,-266,-38,-8,-3,-1
2023-06-08 00:00:00.000,2023,​​​​​​Jun,​​Thu,2023 ​​​​​​Jun,2023Q2,202323,Y,-259,-37,-8,-3,-1
2023-06-15 00:00:00.000,2023,​​​​​​Jun,​​Thu,2023 ​​​​​​Jun,2023Q2,202324,Y,-252,-36,-8,-3,-1
2023-06-22 00:00:00.000,2023,​​​​​​Jun,​​Thu,2023 ​​​​​​Jun,2023Q2,202325,Y,-245,-35,-8,-3,-1
2023-06-29 00:00:00.000,2023,​​​​​​Jun,​​Thu,2023 ​​​​​​Jun,2023Q2,202326,Y,-238,-34,-8,-3,-1
2023-07-06 00:00:00.000,2023,​​​​​Jul,​​Thu,2023 ​​​​​Jul,2023Q3,202327,Y,-231,-33,-7,-2,-1
2023-07-13 00:00:00.000,2023,​​​​​Jul,​​Thu,2023 ​​​​​Jul,2023Q3,202328,Y,-224,-32,-7,-2,-1
2023-07-20 00:00:00.000,2023,​​​​​Jul,​​Thu,2023 ​​​​​Jul,2023Q3,202329,Y,-217,-31,-7,-2,-1
2023-07-27 00:00:00.000,2023,​​​​​Jul,​​Thu,2023 ​​​​​Jul,2023Q3,202330,Y,-210,-30,-7,-2,-1
2023-08-03 00:00:00.000,2023,​​​​Aug,​​Thu,2023 ​​​​Aug,2023Q3,202331,Y,-203,-29,-6,-2,-1
2023-08-10 00:00:00.000,2023,​​​​Aug,​​Thu,2023 ​​​​Aug,2023Q3,202332,Y,-196,-28,-6,-2,-1
2023-08-17 00:00:00.000,2023,​​​​Aug,​​Thu,2023 ​​​​Aug,2023Q3,202333,Y,-189,-27,-6,-2,-1
2023-08-24 00:00:00.000,2023,​​​​Aug,​​Thu,2023 ​​​​Aug,2023Q3,202334,Y,-182,-26,-6,-2,-1
2023-08-31 00:00:00.000,2023,​​​​Aug,​​Thu,2023 ​​​​Aug,2023Q3,202335,Y,-175,-25,-6,-2,-1
2023-09-07 00:00:00.000,2023,​​​Sep,​​Thu,2023 ​​​Sep,2023Q3,202336,Y,-168,-24,-5,-2,-1
2023-09-14 00:00:00.000,2023,​​​Sep,​​Thu,2023 ​​​Sep,2023Q3,202337,Y,-161,-23,-5,-2,-1
2023-09-21 00:00:00.000,2023,​​​Sep,​​Thu,2023 ​​​Sep,2023Q3,202338,Y,-154,-22,-5,-2,-1
2023-09-28 00:00:00.000,2023,​​​Sep,​​Thu,2023 ​​​Sep,2023Q3,202339,Y,-147,-21,-5,-2,-1
2023-10-05 00:00:00.000,2023,​​Oct,​​Thu,2023 ​​Oct,2023Q4,202340,Y,-140,-20,-4,-1,-1
2023-10-12 00:00:00.000,2023,​​Oct,​​Thu,2023 ​​Oct,2023Q4,202341,Y,-133,-19,-4,-1,-1
2023-10-19 00:00:00.000,2023,​​Oct,​​Thu,2023 ​​Oct,2023Q4,202342,Y,-126,-18,-4,-1,-1
2023-10-26 00:00:00.000,2023,​​Oct,​​Thu,2023 ​​Oct,2023Q4,202343,Y,-119,-17,-4,-1,-1
2023-11-02 00:00:00.000,2023,​Nov,​​Thu,2023 ​Nov,2023Q4,202344,Y,-112,-16,-3,-1,-1
2023-11-09 00:00:00.000,2023,​Nov,​​Thu,2023 ​Nov,2023Q4,202345,Y,-105,-15,-3,-1,-1
2023-11-16 00:00:00.000,2023,​Nov,​​Thu,2023 ​Nov,2023Q4,202346,Y,-98,-14,-3,-1,-1
2023-11-23 00:00:00.000,2023,​Nov,​​Thu,2023 ​Nov,2023Q4,202347,Y,-91,-13,-3,-1,-1
2023-11-30 00:00:00.000,2023,​Nov,​​Thu,2023 ​Nov,2023Q4,202348,Y,-84,-12,-3,-1,-1
2023-12-07 00:00:00.000,2023,Dec,​​Thu,2023 Dec,2023Q4,202349,Y,-77,-11,-2,-1,-1
2023-12-14 00:00:00.000,2023,Dec,​​Thu,2023 Dec,2023Q4,202350,Y,-70,-10,-2,-1,-1
2023-12-21 00:00:00.000,2023,Dec,​​Thu,2023 Dec,2023Q4,202351,Y,-63,-9,-2,-1,-1
2023-12-28 00:00:00.000,2023,Dec,​​Thu,2023 Dec,2023Q4,202352,Y,-56,-8,-2,-1,-1
2024-01-04 00:00:00.000,2024,​​​​​​​​​​​Jan,​​Thu,2024 ​​​​​​​​​​​Jan,2024Q1,202401,Y,-49,-7,-1,0,0
2024-01-11 00:00:00.000,2024,​​​​​​​​​​​Jan,​​Thu,2024 ​​​​​​​​​​​Jan,2024Q1,202402,Y,-42,-6,-1,0,0
2024-01-18 00:00:00.000,2024,​​​​​​​​​​​Jan,​​Thu,2024 ​​​​​​​​​​​Jan,2024Q1,202403,Y,-35,-5,-1,0,0
2024-01-25 00:00:00.000,2024,​​​​​​​​​​​Jan,​​Thu,2024 ​​​​​​​​​​​Jan,2024Q1,202404,Y,-28,-4,-1,0,0
2024-02-01 00:00:00.000,2024,​​​​​​​​​​Feb,​​Thu,2024 ​​​​​​​​​​Feb,2024Q1,202405,Y,-21,-3,0,0,0
2024-02-08 00:00:00.000,2024,​​​​​​​​​​Feb,​​Thu,2024 ​​​​​​​​​​Feb,2024Q1,202406,Y,-14,-2,0,0,0
2024-02-15 00:00:00.000,2024,​​​​​​​​​​Feb,​​Thu,2024 ​​​​​​​​​​Feb,2024Q1,202407,Y,-7,-1,0,0,0
2024-02-22 00:00:00.000,2024,​​​​​​​​​​Feb,​​Thu,2024 ​​​​​​​​​​Feb,2024Q1,202408,Y,0,0,0,0,0
2024-02-29 00:00:00.000,2024,​​​​​​​​​​Feb,​​Thu,2024 ​​​​​​​​​​Feb,2024Q1,202409,Y,7,1,0,0,0
2017-06-02 00:00:00.000,2017,​​​​​​Jun,​Fri,2017 ​​​​​​Jun,2017Q2,201722,Y,-2456,-351,-80,-27,-7
2017-06-09 00:00:00.000,2017,​​​​​​Jun,​Fri,2017 ​​​​​​Jun,2017Q2,201723,Y,-2449,-350,-80,-27,-7
2017-06-16 00:00:00.000,2017,​​​​​​Jun,​Fri,2017 ​​​​​​Jun,2017Q2,201724,Y,-2442,-349,-80,-27,-7
2017-06-23 00:00:00.000,2017,​​​​​​Jun,​Fri,2017 ​​​​​​Jun,2017Q2,201725,Y,-2435,-348,-80,-27,-7
2017-06-30 00:00:00.000,2017,​​​​​​Jun,​Fri,2017 ​​​​​​Jun,2017Q2,201726,Y,-2428,-347,-80,-27,-7
2017-07-07 00:00:00.000,2017,​​​​​Jul,​Fri,2017 ​​​​​Jul,2017Q3,201727,Y,-2421,-346,-79,-26,-7
2017-07-14 00:00:00.000,2017,​​​​​Jul,​Fri,2017 ​​​​​Jul,2017Q3,201728,Y,-2414,-345,-79,-26,-7
2017-07-21 00:00:00.000,2017,​​​​​Jul,​Fri,2017 ​​​​​Jul,2017Q3,201729,Y,-2407,-344,-79,-26,-7
2017-07-28 00:00:00.000,2017,​​​​​Jul,​Fri,2017 ​​​​​Jul,2017Q3,201730,Y,-2400,-343,-79,-26,-7
2017-08-04 00:00:00.000,2017,​​​​Aug,​Fri,2017 ​​​​Aug,2017Q3,201731,Y,-2393,-342,-78,-26,-7
2017-08-11 00:00:00.000,2017,​​​​Aug,​Fri,2017 ​​​​Aug,2017Q3,201732,Y,-2386,-341,-78,-26,-7
2017-08-18 00:00:00.000,2017,​​​​Aug,​Fri,2017 ​​​​Aug,2017Q3,201733,Y,-2379,-340,-78,-26,-7
2017-08-25 00:00:00.000,2017,​​​​Aug,​Fri,2017 ​​​​Aug,2017Q3,201734,Y,-2372,-339,-78,-26,-7
2017-09-01 00:00:00.000,2017,​​​Sep,​Fri,2017 ​​​Sep,2017Q3,201735,Y,-2365,-338,-77,-26,-7
2017-09-08 00:00:00.000,2017,​​​Sep,​Fri,2017 ​​​Sep,2017Q3,201736,Y,-2358,-337,-77,-26,-7
2017-09-15 00:00:00.000,2017,​​​Sep,​Fri,2017 ​​​Sep,2017Q3,201737,Y,-2351,-336,-77,-26,-7
