Category,Subcategory,Color,ProductID,Launch,Product,UnitCost,UnitPrice,Discontinue
"Computers","Computers Accessories","Black",918,2012-07-27 00:00:00.000,"SV 500GB USB 2.0 Portable External Hard Drive X405 Black",59.31,179,2017-05-18 00:00:00.000
"Computers","Computers Accessories","Black",920,2012-12-09 00:00:00.000,"SV USB Data Cable E600 Black",0.48,0.95,2033-10-25 00:00:00.000
"Computers","Computers Accessories","Black",924,2013-09-04 00:00:00.000,"SV USB Sync Charge Cable E700 Black",1.01,1.99,2039-04-22 00:00:00.000
"Computers","Computers Accessories","Black",929,2010-06-28 00:00:00.000,"SV 512MB Laptop memory E800 Black",17.33,33.99,2021-07-12 00:00:00.000
"Computers","Computers Accessories","Black",932,2015-02-24 00:00:00.000,"SV 2GB Laptop memory E800 Black",28.04,55,2022-11-29 00:00:00.000
"Computers","Computers Accessories","Black",936,2015-11-20 00:00:00.000,"SV 4GB Laptop Memory M65 Black",36.33,79,2028-05-27 00:00:00.000
"Computers","Computers Accessories","Black",938,2016-04-03 00:00:00.000,"SV Wireless LAN PCI Network Card Adapter E900 Black",50.47,99,2017-06-17 00:00:00.000
"Computers","Computers Accessories","Black",939,2012-05-01 00:00:00.000,"SV Wireless LAN PCI Network Card Adapter E901 Black",50.47,99,2021-07-27 00:00:00.000
"Computers","Computers Accessories","Black",940,2016-08-15 00:00:00.000,"SV Wireless LAN PCI Network Card Adapter E902 Black",50.47,99,2033-11-22 00:00:00.000
"Cell phones","Home & Office Phones","Black",1316,2011-12-16 00:00:00.000,"Contoso Single-line phones E10 Black",5.09,9.99,2038-02-19 00:00:00.000
"Cell phones","Home & Office Phones","Black",1317,2016-03-31 00:00:00.000,"Contoso Dual Handset Cordless Phone System  E20 Black",6.62,12.99,2023-01-30 00:00:00.000
"Cell phones","Home & Office Phones","Black",1318,2012-04-28 00:00:00.000,"Contoso 3 Handset Cordless Phone System  E30 Black",8.66,16.99,2027-03-12 00:00:00.000
"Cell phones","Home & Office Phones","Black",1319,2016-08-13 00:00:00.000,"Contoso Multi-line phones M30 Black",10.57,22.99,2039-07-09 00:00:00.000
"Cell phones","Home & Office Phones","Black",1320,2012-09-10 00:00:00.000,"Contoso KSU-less key system M38 Black",12.41,26.99,2016-04-01 00:00:00.000
"Cell phones","Home & Office Phones","Black",1321,2016-12-25 00:00:00.000,"Contoso Hybrid system M60 Black",13.33,28.99,2028-07-28 00:00:00.000
"Cell phones","Home & Office Phones","Black",1322,2013-01-23 00:00:00.000,"Contoso Private Branch Exchange M88 Black",15.17,32.99,2032-09-07 00:00:00.000
"Cell phones","Home & Office Phones","Black",1323,2017-05-09 00:00:00.000,"Contoso 4 Handset Cordless Phone System M86 Black",16.55,35.99,2017-08-19 00:00:00.000
"Cell phones","Home & Office Phones","Black",1324,2013-06-06 00:00:00.000,"Contoso Private Automatic Branch Exchange M65 Black",17.93,38.99,2021-09-28 00:00:00.000
"Cell phones","Home & Office Phones","Black",1325,2017-09-20 00:00:00.000,"Contoso Electronic Private Automatic Branch Exchange M90 Black",18.39,39.99,2034-01-24 00:00:00.000
"Cell phones","Home & Office Phones","Black",1326,2013-10-19 00:00:00.000,"Contoso Centrex Phone System L10 Black",14.24,42.99,2038-03-06 00:00:00.000
"Cell phones","Home & Office Phones","Black",1327,2018-02-02 00:00:00.000,"Contoso In front of Centrex L15 Black",15.57,46.99,2023-02-14 00:00:00.000
"Cell phones","Home & Office Phones","Black",1328,2014-03-02 00:00:00.000,"Contoso behind Centrex X15 Black",16.56,49.99,2027-03-26 00:00:00.000
"Cell phones","Home & Office Phones","Black",1329,2010-03-30 00:00:00.000,"Contoso Phone with 13-Number Memory (210) M301 Black",7.81,16.99,2031-05-06 00:00:00.000
"Cell phones","Home & Office Phones","Black",1330,2014-07-15 00:00:00.000,"Contoso Expandable Cordless Phone System M008 Black",10.57,22.99,2016-04-16 00:00:00.000
"Cell phones","Home & Office Phones","Black",1331,2010-08-12 00:00:00.000,"Contoso Phone System Accessory Handset with Charger M308 Black",12.41,26.99,2020-05-26 00:00:00.000
"Cell phones","Home & Office Phones","Black",1332,2014-11-26 00:00:00.000,"Contoso 2-Line Corded Cordless Telephone M202 Black",13.33,28.99,2032-09-21 00:00:00.000
"Cell phones","Home & Office Phones","Black",1333,2010-12-25 00:00:00.000,"Contoso 4-Line Corded Cordless Telephone M203 Black",15.17,32.99,2036-11-01 00:00:00.000
"Cell phones","Home & Office Phones","Black",1334,2015-04-10 00:00:00.000,"Contoso Expandable 3-Handset Cordless Phone System M204 Black",16.55,35.99,2021-10-13 00:00:00.000
"Cell phones","Home & Office Phones","Black",1335,2011-05-08 00:00:00.000,"Contoso Expandable 2-Handset Cordless Phone System M205 Black",18.48,40.19,2025-11-22 00:00:00.000
"Cell phones","Home & Office Phones","Black",1336,2015-08-22 00:00:00.000,"Contoso Expandable 4-Handset Cordless Phone System M206 Black",20.15,43.81,2038-03-20 00:00:00.000
"Cell phones","Home & Office Phones","Black",1337,2011-09-20 00:00:00.000,"Contoso Expandable1-Handset Cordless Phone System M207 Black",21.82,47.44,2014-12-13 00:00:00.000
"Cell phones","Home & Office Phones","Black",1338,2016-01-04 00:00:00.000,"Contoso Digital Cordless Expansion Handset Phone M900 Black",15.17,32.99,2027-04-10 00:00:00.000
"Cell phones","Home & Office Phones","Black",1339,2012-02-01 00:00:00.000,"Contoso 2-Line Speakerphone M109 Black",16.55,35.99,2031-05-21 00:00:00.000
"Cell phones","Home & Office Phones","Black",1340,2016-05-17 00:00:00.000,"Contoso Phone with Memory Dialing-single line E88 Black",7.23,14.19,2043-09-16 00:00:00.000
"Cell phones","Home & Office Phones","Black",1341,2012-06-15 00:00:00.000,"Contoso Phone with Memory Dialing-2 lines E90 Black",8.16,16,2020-06-10 00:00:00.000
"Cell phones","Home & Office Phones","Black",1342,2016-09-29 00:00:00.000,"Contoso Integrated Business Phone With card L10 Black",13.92,42,2032-10-06 00:00:00.000
"Cell phones","Home & Office Phones","Black",1343,2012-10-27 00:00:00.000,"Contoso Integrated Business Phone L08 Black",10.27,31,2036-11-15 00:00:00.000
"Cell phones","Home & Office Phones","Black",1344,2017-02-11 00:00:00.000,"Contoso Phone for MSN E200 Black",8.16,16,2021-10-27 00:00:00.000
"Cell phones","Home & Office Phones","Black",1345,2013-03-11 00:00:00.000,"Contoso 4-Line Expandable Cordless Phone System M900 Black",10.12,22,2025-12-07 00:00:00.000
"Cell phones","Home & Office Phones","Black",1346,2017-06-25 00:00:00.000,"Contoso Lifestyles Series - Big Button Cordless phone M800 Black",10.58,23,2038-04-04 00:00:00.000
"Cell phones","Home & Office Phones","Black",1347,2013-07-23 00:00:00.000,"Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 Black",9.66,21,2014-12-27 00:00:00.000
"Cell phones","Home & Office Phones","Black",1348,2017-11-07 00:00:00.000,"Contoso Waterproof Accessory Handset and Charging Cradle M609 Black",10.57,22.99,2027-04-25 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1408,2012-06-22 00:00:00.000,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Black",175.27,529,2038-07-03 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1409,2016-10-07 00:00:00.000,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",195.15,589,2023-06-15 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1410,2012-11-04 00:00:00.000,"The Phone Company Touch Screen Phones 26-2.2"" M200 Black",105.77,230,2027-07-25 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1411,2017-02-18 00:00:00.000,"The Phone Company Touch Screen Phones 26-1.4"" M250 Black",123.24,268,2039-11-20 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1412,2013-03-18 00:00:00.000,"The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black",132.9,289,2016-08-13 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1413,2017-07-03 00:00:00.000,"The Phone Company Touch Screen Phones SAW/Built-in M801 Black",137.5,299,2028-12-10 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1414,2013-07-31 00:00:00.000,"The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Black",117.73,256,2033-01-20 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1415,2017-11-14 00:00:00.000,"The Phone Company Touch Screen Phones Infrared M901 Black",137.96,300,2017-12-31 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1416,2013-12-12 00:00:00.000,"The Phone Company Touch Screen Phones Capacitive M908 Black",141.64,308,2022-02-09 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1417,2010-01-10 00:00:00.000,"The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Black",123.24,268,2026-03-22 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1418,2014-04-26 00:00:00.000,"The Phone Company Touch Screen Phones SAW/On-wall M806 Black",134.74,293,2038-07-18 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1419,2010-05-24 00:00:00.000,"The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black",118.65,258,2015-04-11 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1420,2014-09-08 00:00:00.000,"The Phone Company Finger Touch Screen Phones M30 Black",91.51,199,2027-08-09 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1421,2010-10-06 00:00:00.000,"The Phone Company Pen Touch Screen Phones-2.6"" M320 Black",133.36,290,2031-09-18 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1422,2015-01-20 00:00:00.000,"The Phone Company Sharp Touch Screen Phones M910 Black",138.42,301,2016-08-28 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1423,2011-02-17 00:00:00.000,"The Phone Company Touch Screen Phones - CRT M11 Black",86.91,189,2020-10-07 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1424,2015-06-04 00:00:00.000,"The Phone Company Touch Screen Phones - LCD M12 Black",91.97,200,2033-02-03 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1459,2017-10-05 00:00:00.000,"Contoso Touch Screen Phones 5-Wire/Built-in M500 Black",117.73,256,2042-10-25 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1460,2013-11-03 00:00:00.000,"Contoso Touch Screen Phones Infrared M901 Black",137.96,300,2019-07-20 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1461,2018-02-17 00:00:00.000,"Contoso Touch Screen Phones Capacitive M908 Black",141.64,308,2031-11-15 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1462,2014-03-17 00:00:00.000,"Contoso Touch Screen Phones 4-Wire/ Built-in M205 Black",123.24,268,2035-12-25 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1463,2010-04-14 00:00:00.000,"Contoso Touch Screen Phones SAW/On-wall M806 Black",134.74,293,2012-09-18 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1464,2014-07-30 00:00:00.000,"Contoso Touch Screen Phones 5-Wire/On-wall M508 Black",118.65,258,2025-01-15 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1465,2010-08-27 00:00:00.000,"Contoso Finger Touch Screen Phones M30 Black",91.51,199,2029-02-24 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1466,2014-12-11 00:00:00.000,"Contoso Pen Touch Screen Phones M320 Black",133.36,290,2041-06-22 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1467,2011-01-09 00:00:00.000,"Contoso Sharp Touch Screen Phones M910 Black",138.42,301,2018-03-17 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1468,2015-04-25 00:00:00.000,"Contoso Touch Screen Phones - CRT M11 Black",86.91,189,2030-07-14 00:00:00.000
"Cell phones","Touch Screen Phones","Black",1469,2011-05-23 00:00:00.000,"Contoso Touch Screen Phones  - LCD M12 Black",91.97,200,2034-08-23 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1470,2015-09-06 00:00:00.000,"The Phone Company Smart phones without camera E100 Black",65.77,129,2019-08-03 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1471,2011-10-05 00:00:00.000,"The Phone Company Microsoft Windows Mobile M200 Black",105.31,229,2023-09-13 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1472,2016-01-19 00:00:00.000,"The Phone Company Smart phones 4 GB of Memory M300 Black",109.91,239,2036-01-09 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1473,2012-02-16 00:00:00.000,"The Phone Company Smart phones 8 GB of Memory M400 Black",123.7,269,2012-10-02 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1474,2016-06-01 00:00:00.000,"The Phone Company Smart phones 160x160 M26 Black",95.65,208,2025-01-29 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1475,2012-06-30 00:00:00.000,"The Phone Company Smart phones 6-LINE SCREEN M21 Black",105.77,230,2029-03-11 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1476,2016-10-14 00:00:00.000,"The Phone Company Smart phones -320 x 320 M86 Black",132.44,288,2041-07-07 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1477,2012-11-11 00:00:00.000,"The Phone Company Smart phones Unlocked M300 Black",122.78,267,2018-03-31 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1478,2017-02-26 00:00:00.000,"The Phone Company Smart phones Expert M400 Black",137.96,300,2030-07-28 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1479,2013-03-26 00:00:00.000,"The Phone Company Smart phones Unlocked International M800 Black",142.56,310,2034-09-07 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1520,2016-09-04 00:00:00.000,"The Phone Company PDA Wifi 3.5-inch M200 Black",128.76,280,2038-12-14 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1521,2012-10-02 00:00:00.000,"The Phone Company PDA Wifi 3.7-inch M250 Black",142.56,310,2015-09-07 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1522,2017-01-17 00:00:00.000,"The Phone Company PDA Wifi 4.7-inch L290 Black",125.9,380,2028-01-05 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1523,2013-02-14 00:00:00.000,"The Phone Company PDA Phone 3.5 inches M320 Black",137.5,299,2032-02-14 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1524,2017-05-31 00:00:00.000,"The Phone Company PDA Phone 3.7 inches M340 Black",151.76,330,2044-06-11 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1525,2013-06-29 00:00:00.000,"The Phone Company PDA Phone 4.7 inches L360 Black",133.19,402,2021-03-06 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1526,2017-10-13 00:00:00.000,"The Phone Company PDA Phone Unlocked 3.7 inches M510 Black",109.45,238,2033-07-02 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1527,2013-11-10 00:00:00.000,"The Phone Company PDA Phone Unlocked 3.5 inches M530 Black",123.24,268,2037-08-12 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1528,2018-02-24 00:00:00.000,"The Phone Company PDA Phone Unlocked 4.7 inches L550 Black",100.06,302,2022-07-23 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1529,2014-03-25 00:00:00.000,"The Phone Company PDA Handheld 3.5 inch M610 Black",117.27,255,2026-09-02 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1530,2010-04-22 00:00:00.000,"The Phone Company PDA Handheld 3.7 inch M630 Black",122.32,266,2030-10-12 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1531,2014-08-06 00:00:00.000,"The Phone Company PDA Handheld 4.7 inch L650 Black",128.88,389,2015-09-22 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1532,2010-09-03 00:00:00.000,"The Phone Company PDA Palm 3.5 inch M810 Black",128.76,280,2019-11-01 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1533,2014-12-19 00:00:00.000,"The Phone Company PDA Palm 3.7 inch M830 Black",137.5,299,2032-02-29 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1534,2011-01-16 00:00:00.000,"The Phone Company PDA Palm 4.7 inch L850 Black",131.87,398,2036-04-09 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1535,2015-05-02 00:00:00.000,"The Phone Company PDA GPS Phone 3.5 inch M910 Black",123.24,268,2021-03-20 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1536,2011-05-31 00:00:00.000,"The Phone Company PDA GPS Phone 3.7 inch M930 Black",137.04,298,2025-04-30 00:00:00.000
"Cell phones","Smart phones & PDAs","Black",1537,2015-09-14 00:00:00.000,"The Phone Company PDA GPS Phone 4.7 inch L950 Black",121.93,368,2037-08-26 00:00:00.000
"Cell phones","Cell phones Accessories","Black",2488,2014-04-11 00:00:00.000,"Contoso Rubberized Skin BlackBerry E100 Black",7.64,14.99,2037-05-08 00:00:00.000
"Cell phones","Cell phones Accessories","Black",2491,2010-09-21 00:00:00.000,"Cigarette Lighter Adapter for Contoso Phones E110 Black",12.74,24.99,2030-07-09 00:00:00.000
"Cell phones","Cell phones Accessories","Black",2495,2011-06-17 00:00:00.000,"Headphone Adapter for Contoso Phone E130 Black",5.09,9.99,2036-01-05 00:00:00.000
"Cell phones","Cell phones Accessories","Black",2498,2016-02-13 00:00:00.000,"Contoso Phone Tough Skin Case E140 Black",12.09,23.72,2037-05-23 00:00:00.000
"Cell phones","Cell phones Accessories","Black",2502,2016-11-08 00:00:00.000,"Contoso Touch Stylus Pen E150 Black",5.09,9.99,2042-11-19 00:00:00.000
"Cell phones","Cell phones Accessories","Black",2509,2014-01-14 00:00:00.000,"Contoso Original K1m Li-Ion Standard Battery E170 Black",2.07,4.06,2014-03-01 00:00:00.000
"Cell phones","Cell phones Accessories","Black",2512,2010-06-26 00:00:00.000,"Contoso Bluetooth Active Headphones L15 Black",43.07,129.99,2034-09-17 00:00:00.000
"Cell phones","Cell phones Accessories","Black",2516,2011-03-22 00:00:00.000,"Contoso In-Line Coupler E180 Black",1.71,3.35,2012-10-28 00:00:00.000
"Home Appliances","Microwaves","Black",2007,2011-12-04 00:00:00.000,"Fabrikam Microwave 1.5CuFt X1100 Black",220.64,665.94,2031-04-28 00:00:00.000
"Home Appliances","Microwaves","Black",2008,2016-03-19 00:00:00.000,"Fabrikam Microwave 2.2CuFt M1250 Black",91.97,199.99,2016-04-07 00:00:00.000
"Home Appliances","Microwaves","Black",2009,2012-04-16 00:00:00.000,"Fabrikam Microwave 1.6CuFt M1250 Black",82.77,179.99,2020-05-17 00:00:00.000
"Home Appliances","Microwaves","Black",2010,2016-07-31 00:00:00.000,"Fabrikam Microwave 1.0CuFt E1100 Black",71.37,139.99,2032-09-12 00:00:00.000
"Home Appliances","Microwaves","Black",2011,2012-08-29 00:00:00.000,"Fabrikam Microwave 0.9CuFt E0900 Black",50.98,99.99,2036-10-24 00:00:00.000
"Home Appliances","Microwaves","Black",2012,2016-12-13 00:00:00.000,"Fabrikam Microwave 0.8CuFt E0800 Black",48.43,94.99,2021-10-04 00:00:00.000
"Home Appliances","Microwaves","Black",2043,2010-05-04 00:00:00.000,"Litware Microwave 1.5CuFt X110 Black",220.64,665.94,2017-10-10 00:00:00.000
"Home Appliances","Microwaves","Black",2044,2014-08-19 00:00:00.000,"Litware Microwave 2.2CuFt M125 Black",91.97,199.99,2030-02-06 00:00:00.000
"Home Appliances","Microwaves","Black",2045,2010-09-16 00:00:00.000,"Litware Microwave 1.6CuFt M125 Black",82.77,179.99,2034-03-18 00:00:00.000
"Home Appliances","Microwaves","Black",2046,2014-12-31 00:00:00.000,"Litware Microwave 1.0CuFt E110 Black",71.37,139.99,2019-02-26 00:00:00.000
